Freq.	V(vo)/V(vi)
1.30918192299933e+004	3.10760233391100e+001,-5.27566474599699e-001
1.31219989901913e+004	3.10759843245797e+001,-5.28782016843269e-001
1.31522483219216e+004	3.10759451240413e+001,-5.30000356787689e-001
1.31825673855633e+004	3.10759057456724e+001,-5.31221500985055e-001
1.32129563418650e+004	3.10758661886805e+001,-5.32445455871273e-001
1.32434153519459e+004	3.10758264431762e+001,-5.33672227760287e-001
1.32739445772966e+004	3.10757865173146e+001,-5.34901823249026e-001
1.33045441797801e+004	3.10757464102677e+001,-5.36134248816143e-001
1.33352143216325e+004	3.10757061122541e+001,-5.37369510821817e-001
1.33659551654636e+004	3.10756656313187e+001,-5.38607615906155e-001
1.33967668742586e+004	3.10756249667087e+001,-5.39848570593599e-001
1.34276496113779e+004	3.10755841084154e+001,-5.41092381282740e-001
1.34586035405587e+004	3.10755430646749e+001,-5.42339054664110e-001
1.34896288259157e+004	3.10755018346606e+001,-5.43588597305560e-001
1.35207256319420e+004	3.10754604083418e+001,-5.44841015648555e-001
1.35518941235096e+004	3.10754187970011e+001,-5.46096316476415e-001
1.35831344658707e+004	3.10753769907064e+001,-5.47354506262053e-001
1.36144468246587e+004	3.10753349885424e+001,-5.48615591632791e-001
1.36458313658884e+004	3.10752927926284e+001,-5.49879579274949e-001
1.36772882559577e+004	3.10752504051119e+001,-5.51146475893331e-001
1.37088176616477e+004	3.10752078250443e+001,-5.52416288159000e-001
1.37404197501243e+004	3.10751650455421e+001,-5.53689022667381e-001
1.37720946889387e+004	3.10751220657190e+001,-5.54964686120766e-001
1.38038426460280e+004	3.10750788936461e+001,-5.56243285375871e-001
1.38356637897170e+004	3.10750355194308e+001,-5.57524827026559e-001
1.38675582887181e+004	3.10749919420881e+001,-5.58809317819298e-001
1.38995263121327e+004	3.10749481667865e+001,-5.60096764613309e-001
1.39315680294522e+004	3.10749041865228e+001,-5.61387174091009e-001
1.39636836105585e+004	3.10748600064194e+001,-5.62680553142891e-001
1.39958732257254e+004	3.10748156255712e+001,-5.63976908579053e-001
1.40281370456187e+004	3.10747710338925e+001,-5.65276247079714e-001
1.40604752412983e+004	3.10747262396108e+001,-5.66578575630695e-001
1.40928879842179e+004	3.10746812416767e+001,-5.67883901086231e-001
1.41253754462267e+004	3.10746360331462e+001,-5.69192230223623e-001
1.41579377995700e+004	3.10745906131267e+001,-5.70503569930203e-001
1.41905752168901e+004	3.10745449866040e+001,-5.71817927204268e-001
1.42232878712274e+004	3.10744991465960e+001,-5.73135308867528e-001
1.42560759360210e+004	3.10744530981380e+001,-5.74455721949809e-001
1.42889395851102e+004	3.10744068403309e+001,-5.75779173404092e-001
1.43218789927346e+004	3.10743603660874e+001,-5.77105670096163e-001
1.43548943335357e+004	3.10743136744622e+001,-5.78435219009055e-001
1.43879857825576e+004	3.10742667705100e+001,-5.79767827236472e-001
1.44211535152478e+004	3.10742196531973e+001,-5.81103501792295e-001
1.44543977074584e+004	3.10741723095440e+001,-5.82442249510399e-001
1.44877185354467e+004	3.10741247565543e+001,-5.83784077728389e-001
1.45211161758766e+004	3.10740769781576e+001,-5.85128993261943e-001
1.45545908058188e+004	3.10740289824190e+001,-5.86477003335822e-001
1.45881426027526e+004	3.10739807683281e+001,-5.87828115044021e-001
1.46217717445663e+004	3.10739323227902e+001,-5.89182335296648e-001
1.46554784095582e+004	3.10738836628068e+001,-5.90539671514721e-001
1.46892627764378e+004	3.10738347723912e+001,-5.91900130594404e-001
1.47231250243263e+004	3.10737856594661e+001,-5.93263719839768e-001
1.47570653327581e+004	3.10737363230574e+001,-5.94630446427712e-001
1.47910838816812e+004	3.10736867500099e+001,-5.96000317344613e-001
1.48251808514586e+004	3.10736369573382e+001,-5.97373340097795e-001
1.48593564228692e+004	3.10735869290187e+001,-5.98749521661350e-001
1.48936107771082e+004	3.10735366759384e+001,-6.00128869472540e-001
1.49279440957891e+004	3.10734861880635e+001,-6.01511390636986e-001
1.49623565609434e+004	3.10734354642966e+001,-6.02897092425879e-001
1.49968483550228e+004	3.10733845096161e+001,-6.04285982228749e-001
1.50314196608993e+004	3.10733333168680e+001,-6.05678067247677e-001
1.50660706618665e+004	3.10732818940438e+001,-6.07073354957673e-001
1.51008015416406e+004	3.10732302250041e+001,-6.08471852441028e-001
1.51356124843612e+004	3.10731783266824e+001,-6.09873567358153e-001
1.51705036745924e+004	3.10731261859987e+001,-6.11278506876898e-001
1.52054752973240e+004	3.10730738017501e+001,-6.12686678382217e-001
1.52405275379720e+004	3.10730211789729e+001,-6.14098089384099e-001
1.52756605823798e+004	3.10729683103999e+001,-6.15512747198006e-001
1.53108746168194e+004	3.10729152010629e+001,-6.16930659366957e-001
1.53461698279920e+004	3.10728618467746e+001,-6.18351833294168e-001
1.53815464030294e+004	3.10728082433555e+001,-6.19776276396996e-001
1.54170045294946e+004	3.10727543957569e+001,-6.21203996270490e-001
1.54525443953832e+004	3.10727002967992e+001,-6.22635000314475e-001
1.54881661891239e+004	3.10726459513182e+001,-6.24069296155801e-001
1.55238700995799e+004	3.10725913581810e+001,-6.25506891333325e-001
1.55596563160498e+004	3.10725365042743e+001,-6.26947793196347e-001
1.55955250282686e+004	3.10724814063349e+001,-6.28392009629153e-001
1.56314764264086e+004	3.10724260513211e+001,-6.29839548016182e-001
1.56675107010805e+004	3.10723704349494e+001,-6.31290415909824e-001
1.57036280433346e+004	3.10723145711174e+001,-6.32744621199469e-001
1.57398286446612e+004	3.10722584405557e+001,-6.34202171208658e-001
1.57761126969925e+004	3.10722020602564e+001,-6.35663073919340e-001
1.58124803927029e+004	3.10721454138325e+001,-6.37127336738080e-001
1.58489319246102e+004	3.10720885092085e+001,-6.38594967521279e-001
1.58854674859768e+004	3.10720313420794e+001,-6.40065973924389e-001
1.59220872705107e+004	3.10719739083110e+001,-6.41540363624760e-001
1.59587914723663e+004	3.10719162096576e+001,-6.43018144421772e-001
1.59955802861457e+004	3.10718582479389e+001,-6.44499324134057e-001
1.60324539068994e+004	3.10718000158976e+001,-6.45983910433843e-001
1.60694125301278e+004	3.10717415212833e+001,-6.47471911281892e-001
1.61064563517817e+004	3.10716827478879e+001,-6.48963334225033e-001
1.61435855682639e+004	3.10716237124586e+001,-6.50458187422398e-001
1.61808003764296e+004	3.10715643957419e+001,-6.51956478399486e-001
1.62181009735883e+004	3.10715048144974e+001,-6.53458215353300e-001
1.62554875575038e+004	3.10714449494476e+001,-6.54963405842806e-001
1.62929603263962e+004	3.10713848173401e+001,-6.56472058102059e-001
1.63305194789423e+004	3.10713244018973e+001,-6.57984179779467e-001
1.63681652142771e+004	3.10712637107988e+001,-6.59499778979888e-001
1.64058977319944e+004	3.10712027368346e+001,-6.61018863553089e-001
1.64437172321483e+004	3.10711414846959e+001,-6.62541441586655e-001
1.64816239152540e+004	3.10710799470456e+001,-6.64067520962564e-001
1.65196179822891e+004	3.10710181255854e+001,-6.65597109748747e-001
1.65576996346942e+004	3.10709560220473e+001,-6.67130216033740e-001
1.65958690743746e+004	3.10708936290990e+001,-6.68666847753363e-001
1.66341265037006e+004	3.10708309514234e+001,-6.70207013086653e-001
1.66724721255096e+004	3.10707679847473e+001,-6.71750720064754e-001
1.67109061431060e+004	3.10707047246140e+001,-6.73297976731275e-001
1.67494287602633e+004	3.10706411757715e+001,-6.74848791321968e-001
1.67880401812245e+004	3.10705773308446e+001,-6.76403171864129e-001
1.68267406107036e+004	3.10705131945678e+001,-6.77961126630659e-001
1.68655302538863e+004	3.10704487564504e+001,-6.79522663624497e-001
1.69044093164316e+004	3.10703840242013e+001,-6.81087791213384e-001
1.69433780044722e+004	3.10703189964684e+001,-6.82656517610795e-001
1.69824365246164e+004	3.10702536688214e+001,-6.84228850990832e-001
1.70215850839484e+004	3.10701880369421e+001,-6.85804799548428e-001
1.70608238900301e+004	3.10701221053854e+001,-6.87384371665639e-001
1.71001531509018e+004	3.10700558668097e+001,-6.88967575516222e-001
1.71395730750832e+004	3.10699893226876e+001,-6.90554419461661e-001
1.71790838715748e+004	3.10699224748040e+001,-6.92144911889083e-001
1.72186857498590e+004	3.10698553156434e+001,-6.93739061024280e-001
1.72583789199009e+004	3.10697878467297e+001,-6.95336875286104e-001
1.72981635921499e+004	3.10697200697688e+001,-6.96938363117573e-001
1.73380399775403e+004	3.10696519741796e+001,-6.98543532739790e-001
1.73780082874926e+004	3.10695835736999e+001,-7.00152392870251e-001
1.74180687339150e+004	3.10695148487009e+001,-7.01764951589084e-001
1.74582215292039e+004	3.10694458098137e+001,-7.03381217590440e-001
1.74984668862454e+004	3.10693764556158e+001,-7.05001199352461e-001
1.75388050184165e+004	3.10693067786001e+001,-7.06624905250375e-001
1.75792361395858e+004	3.10692367832709e+001,-7.08252343916885e-001
1.76197604641152e+004	3.10691664621637e+001,-7.09883523766286e-001
1.76603782068605e+004	3.10690958168185e+001,-7.11518453411788e-001
1.77010895831731e+004	3.10690248486736e+001,-7.13157141482735e-001
1.77418948089005e+004	3.10689535473265e+001,-7.14799596392585e-001
1.77827941003881e+004	3.10688819261889e+001,-7.16445827050009e-001
1.78237876744797e+004	3.10688099657399e+001,-7.18095841724509e-001
1.78648757485193e+004	3.10687376795771e+001,-7.19749649368156e-001
1.79060585403518e+004	3.10686650570348e+001,-7.21407258465903e-001
1.79473362683241e+004	3.10685921026623e+001,-7.23068677827883e-001
1.79887091512867e+004	3.10685188058384e+001,-7.24733915977629e-001
1.80301774085945e+004	3.10684451770861e+001,-7.26402981887446e-001
1.80717412601081e+004	3.10683712058086e+001,-7.28075884120256e-001
1.81134009261948e+004	3.10682968904496e+001,-7.29752631441937e-001
1.81551566277302e+004	3.10682222384549e+001,-7.31433232821787e-001
1.81970085860986e+004	3.10681472422609e+001,-7.33117696944003e-001
1.82389570231952e+004	3.10680718942284e+001,-7.34806032510027e-001
1.82810021614262e+004	3.10679962017643e+001,-7.36498248547803e-001
1.83231442237109e+004	3.10679201633419e+001,-7.38194353926083e-001
1.83653834334823e+004	3.10678437682768e+001,-7.39894357341389e-001
1.84077200146883e+004	3.10677670239881e+001,-7.41598267884801e-001
1.84501541917935e+004	3.10676899288691e+001,-7.43306094482141e-001
1.84926861897796e+004	3.10676124722474e+001,-7.45017845889532e-001
1.85353162341469e+004	3.10675346675544e+001,-7.46733531386750e-001
1.85780445509158e+004	3.10674564950107e+001,-7.48453159579062e-001
1.86208713666274e+004	3.10673779651290e+001,-7.50176739726326e-001
1.86637969083455e+004	3.10672990761446e+001,-7.51904280851705e-001
1.87068214036568e+004	3.10672198204184e+001,-7.53635791874737e-001
1.87499450806729e+004	3.10671401962761e+001,-7.55371281861947e-001
1.87931681680314e+004	3.10670602110229e+001,-7.57110760086489e-001
1.88364908948968e+004	3.10669798539619e+001,-7.58854235466536e-001
1.88799134909617e+004	3.10668991233831e+001,-7.60601717127200e-001
1.89234361864485e+004	3.10668180266641e+001,-7.62353214409254e-001
1.89670592121102e+004	3.10667365530344e+001,-7.64108736287923e-001
1.90107827992317e+004	3.10666547037865e+001,-7.65868292016026e-001
1.90546071796312e+004	3.10665724741100e+001,-7.67631890733090e-001
1.90985325856611e+004	3.10664898683732e+001,-7.69399541802651e-001
1.91425592502096e+004	3.10664068847729e+001,-7.71171254471675e-001
1.91866874067016e+004	3.10663235125361e+001,-7.72947037816828e-001
1.92309172891003e+004	3.10662397620173e+001,-7.74726901392067e-001
1.92752491319081e+004	3.10661556192977e+001,-7.76510854245343e-001
1.93196831701679e+004	3.10660710916696e+001,-7.78298905906229e-001
1.93642196394648e+004	3.10659861773828e+001,-7.80091065730762e-001
1.94088587759265e+004	3.10659008655648e+001,-7.81887342893931e-001
1.94536008162253e+004	3.10658151604240e+001,-7.83687746923714e-001
1.94984459975791e+004	3.10657290632089e+001,-7.85492287303276e-001
1.95433945577526e+004	3.10656425720778e+001,-7.87300973470298e-001
1.95884467350586e+004	3.10655556791827e+001,-7.89113814751331e-001
1.96336027683591e+004	3.10654683826645e+001,-7.90930820624690e-001
1.96788628970671e+004	3.10653806897369e+001,-7.92752000792883e-001
1.97242273611472e+004	3.10652925895028e+001,-7.94577364576779e-001
1.97696964011173e+004	3.10652040801015e+001,-7.96406921520792e-001
1.98152702580496e+004	3.10651151626992e+001,-7.98240681256376e-001
1.98609491735724e+004	3.10650258383703e+001,-8.00078653435409e-001
1.99067333898705e+004	3.10649361052861e+001,-8.01920847667594e-001
1.99526231496874e+004	3.10648459524842e+001,-8.03767273379845e-001
1.99986186963261e+004	3.10647553871056e+001,-8.05617940423007e-001
2.00447202736503e+004	3.10646644012267e+001,-8.07472858335658e-001
2.00909281260859e+004	3.10645730019117e+001,-8.09332037013448e-001
2.01372424986225e+004	3.10644811782447e+001,-8.11195485969580e-001
2.01836636368142e+004	3.10643889282521e+001,-8.13063214938693e-001
2.02301917867813e+004	3.10642962530066e+001,-8.14935233748677e-001
2.02768271952114e+004	3.10642031566324e+001,-8.16811552317626e-001
2.03235701093608e+004	3.10641096250014e+001,-8.18692180171145e-001
2.03704207770558e+004	3.10640156622310e+001,-8.20577127271228e-001
2.04173794466939e+004	3.10639212723706e+001,-8.22466403604026e-001
2.04644463672453e+004	3.10638264443384e+001,-8.24360018826844e-001
2.05116217882543e+004	3.10637311762050e+001,-8.26257982831206e-001
2.05589059598400e+004	3.10636354718801e+001,-8.28160305665950e-001
2.06062991326986e+004	3.10635393234125e+001,-8.30066997126504e-001
2.06538015581039e+004	3.10634427317483e+001,-8.31978067239879e-001
2.07014134879090e+004	3.10633456978572e+001,-8.33893526052232e-001
2.07491351745477e+004	3.10632482136451e+001,-8.35813383423866e-001
2.07969668710355e+004	3.10631502861203e+001,-8.37737649589358e-001
2.08449088309715e+004	3.10630519011476e+001,-8.39666334310759e-001
2.08929613085390e+004	3.10629530656815e+001,-8.41599447866600e-001
2.09411245585075e+004	3.10628537716704e+001,-8.43537000207385e-001
2.09893988362338e+004	3.10627540199467e+001,-8.45479001512059e-001
2.10377843976633e+004	3.10626538144945e+001,-8.47425462062020e-001
2.10862814993315e+004	3.10625531410600e+001,-8.49376391723741e-001
2.11348903983650e+004	3.10624520066195e+001,-8.51331800894303e-001
2.11836113524836e+004	3.10623504000043e+001,-8.53291699561715e-001
2.12324446200007e+004	3.10622483340758e+001,-8.55256098305559e-001
2.12813904598257e+004	3.10621457917045e+001,-8.57225007019359e-001
2.13304491314643e+004	3.10620427766526e+001,-8.59198436112560e-001
2.13796208950209e+004	3.10619392868037e+001,-8.61176395879964e-001
2.14289060111991e+004	3.10618353260150e+001,-8.63158896784598e-001
2.14783047413039e+004	3.10617308800021e+001,-8.65145948872642e-001
2.15278173472422e+004	3.10616259525547e+001,-8.67137562650052e-001
2.15774440915252e+004	3.10615205415394e+001,-8.69133748505300e-001
2.16271852372687e+004	3.10614146446466e+001,-8.71134516840887e-001
2.16770410481955e+004	3.10613082626977e+001,-8.73139878165048e-001
2.17270117886359e+004	3.10612013874235e+001,-8.75149842784261e-001
2.17770977235301e+004	3.10610940256217e+001,-8.77164421397027e-001
2.18272991184285e+004	3.10609861628993e+001,-8.79183624206478e-001
2.18776162394940e+004	3.10608778031047e+001,-8.81207461886368e-001
2.19280493535030e+004	3.10607689468301e+001,-8.83235945053584e-001
2.19785987278467e+004	3.10606595859065e+001,-8.85269084135510e-001
2.20292646305330e+004	3.10605497209300e+001,-8.87306889796975e-001
2.20800473301875e+004	3.10604393466026e+001,-8.89349372580740e-001
2.21309470960548e+004	3.10603284726130e+001,-8.91396543425512e-001
2.21819641980006e+004	3.10602170816351e+001,-8.93448412624424e-001
2.22330989065125e+004	3.10601051772904e+001,-8.95504991013666e-001
2.22843514927015e+004	3.10599927572029e+001,-8.97566289302498e-001
2.23357222283038e+004	3.10598798190442e+001,-8.99632318230103e-001
2.23872113856818e+004	3.10597663603351e+001,-9.01703088549253e-001
2.24388192378261e+004	3.10596523818529e+001,-9.03778611127131e-001
2.24905460583562e+004	3.10595378750516e+001,-9.05858896613149e-001
2.25423921215227e+004	3.10594228435210e+001,-9.07943955988408e-001
2.25943577022082e+004	3.10593072788802e+001,-9.10033799957855e-001
2.26464430759290e+004	3.10591911816209e+001,-9.12128439473811e-001
2.26986485188366e+004	3.10590745463639e+001,-9.14227885364037e-001
2.27509743077191e+004	3.10589573766016e+001,-9.16332148706319e-001
2.28034207200026e+004	3.10588396669295e+001,-9.18441240377593e-001
2.28559880337527e+004	3.10587214147904e+001,-9.20555171349180e-001
2.29086765276761e+004	3.10586026177570e+001,-9.22673952623991e-001
2.29614864811220e+004	3.10584832732593e+001,-9.24797595221709e-001
2.30144181740835e+004	3.10583633817882e+001,-9.26926110268515e-001
2.30674718871991e+004	3.10582429378579e+001,-9.29059508760460e-001
2.31206479017543e+004	3.10581219358312e+001,-9.31197801712907e-001
2.31739464996832e+004	3.10580003761972e+001,-9.33341000324243e-001
2.32273679635694e+004	3.10578782564710e+001,-9.35489115745250e-001
2.32809125766484e+004	3.10577555739664e+001,-9.37642159139443e-001
2.33345806228084e+004	3.10576323261964e+001,-9.39800141706591e-001
2.33883723865919e+004	3.10575085074656e+001,-9.41963074583180e-001
2.34422881531976e+004	3.10573841182029e+001,-9.44130969093063e-001
2.34963282084814e+004	3.10572591587803e+001,-9.46303836583626e-001
2.35504928389584e+004	3.10571336235701e+001,-9.48481688270273e-001
2.36047823318041e+004	3.10570075099206e+001,-9.50664535471128e-001
2.36591969748559e+004	3.10568808151552e+001,-9.52852389528486e-001
2.37137370566149e+004	3.10567535365506e+001,-9.55045261809070e-001
2.37684028662471e+004	3.10566256685604e+001,-9.57243163631359e-001
2.38231946935852e+004	3.10564972173615e+001,-9.59446106648109e-001
